Store,Dept,Date,Weekly_Sales,IsHoliday
3,54,17-02-2012,48,FALSE
3,54,24-02-2012,20,FALSE
3,54,02-03-2012,15,FALSE
3,54,09-03-2012,74.84,FALSE
3,54,16-03-2012,5.88,FALSE
3,54,23-03-2012,11.76,FALSE
3,54,30-03-2012,48,FALSE
3,54,06-04-2012,14.88,FALSE
3,54,13-04-2012,26.88,FALSE
3,54,20-04-2012,63,FALSE
3,54,27-04-2012,20,FALSE
3,54,04-05-2012,40.92,FALSE
3,54,11-05-2012,40,FALSE
3,54,18-05-2012,32,FALSE
3,54,01-06-2012,14.88,FALSE
3,54,15-06-2012,-36,FALSE
3,54,20-07-2012,55,FALSE
3,54,27-07-2012,34.8,FALSE
3,54,10-08-2012,28.92,FALSE
3,54,17-08-2012,28.92,FALSE
3,54,24-08-2012,20.88,FALSE
3,54,07-09-2012,30.92,TRUE
3,54,14-09-2012,15,FALSE
3,54,21-09-2012,5.88,FALSE
3,54,28-09-2012,5.88,FALSE
3,54,05-10-2012,84.92,FALSE
3,54,12-10-2012,76.84,FALSE
3,54,19-10-2012,5.88,FALSE
3,54,26-10-2012,23.92,FALSE
3,55,05-02-2010,9326.41,FALSE
3,55,12-02-2010,7757.36,TRUE
3,55,19-02-2010,7875.38,FALSE
3,55,26-02-2010,7297.01,FALSE
3,55,05-03-2010,7021.88,FALSE
3,55,12-03-2010,5253.8,FALSE
3,55,19-03-2010,5628.33,FALSE
3,55,26-03-2010,4548.93,FALSE
3,55,02-04-2010,4794.5,FALSE
3,55,09-04-2010,5499.06,FALSE
3,55,16-04-2010,5317.16,FALSE
3,55,23-04-2010,3720.48,FALSE
3,55,30-04-2010,4169.88,FALSE
3,55,07-05-2010,4711.23,FALSE
3,55,14-05-2010,4566.32,FALSE
3,55,21-05-2010,4081.72,FALSE
3,55,28-05-2010,5505.51,FALSE
3,55,04-06-2010,6930.55,FALSE
3,55,11-06-2010,5804.41,FALSE
3,55,18-06-2010,5341.96,FALSE
3,55,25-06-2010,5020.02,FALSE
3,55,02-07-2010,5748.4,FALSE
3,55,09-07-2010,5587.8,FALSE
3,55,16-07-2010,5008.16,FALSE
3,55,23-07-2010,5127.34,FALSE
3,55,30-07-2010,4249.86,FALSE
3,55,06-08-2010,4341.08,FALSE
3,55,13-08-2010,5354.12,FALSE
3,55,20-08-2010,4038.44,FALSE
3,55,27-08-2010,4096.5,FALSE
3,55,03-09-2010,3988.11,FALSE
3,55,10-09-2010,3385.1,TRUE
3,55,17-09-2010,6370.46,FALSE
3,55,24-09-2010,5284.44,FALSE
3,55,01-10-2010,4443.84,FALSE
3,55,08-10-2010,4694,FALSE
3,55,15-10-2010,5389.46,FALSE
3,55,22-10-2010,5498.82,FALSE
3,55,29-10-2010,5479.16,FALSE
3,55,05-11-2010,6044.14,FALSE
3,55,12-11-2010,9448.2,FALSE
3,55,19-11-2010,8349.74,FALSE
3,55,26-11-2010,23061.62,TRUE
3,55,03-12-2010,8159.1,FALSE
3,55,10-12-2010,9289.08,FALSE
3,55,17-12-2010,8458.75,FALSE
3,55,24-12-2010,18780.68,FALSE
3,55,31-12-2010,8629.72,TRUE
3,55,07-01-2011,6054.72,FALSE
3,55,14-01-2011,5393.2,FALSE
3,55,21-01-2011,6946.96,FALSE
3,55,28-01-2011,5647.58,FALSE
3,55,04-02-2011,7788.63,FALSE
3,55,11-02-2011,8281.87,TRUE
3,55,18-02-2011,10083.9,FALSE
3,55,25-02-2011,8994.47,FALSE
3,55,04-03-2011,7869.17,FALSE
3,55,11-03-2011,7168.3,FALSE
3,55,18-03-2011,7649.78,FALSE
3,55,25-03-2011,6777.21,FALSE
3,55,01-04-2011,7285.28,FALSE
3,55,08-04-2011,5679.64,FALSE
3,55,15-04-2011,6057.4,FALSE
3,55,22-04-2011,8295.16,FALSE
3,55,29-04-2011,6754.89,FALSE
3,55,06-05-2011,6553.3,FALSE
3,55,13-05-2011,6961.6,FALSE
3,55,20-05-2011,5555.66,FALSE
3,55,27-05-2011,5653.67,FALSE
3,55,03-06-2011,5840.58,FALSE
3,55,10-06-2011,5531.52,FALSE
3,55,17-06-2011,6668.16,FALSE
3,55,24-06-2011,5870.58,FALSE
3,55,01-07-2011,6105.02,FALSE
3,55,08-07-2011,6131.14,FALSE
3,55,15-07-2011,7607.57,FALSE
3,55,22-07-2011,5799.13,FALSE
3,55,29-07-2011,4843.14,FALSE
3,55,05-08-2011,6248.08,FALSE
3,55,12-08-2011,5612.7,FALSE
3,55,19-08-2011,5967.92,FALSE
3,55,26-08-2011,4696.4,FALSE
3,55,02-09-2011,7849.4,FALSE
3,55,09-09-2011,6524.28,TRUE
3,55,16-09-2011,6875.61,FALSE
3,55,23-09-2011,8127.72,FALSE
3,55,30-09-2011,6584.62,FALSE
3,55,07-10-2011,5516.5,FALSE
3,55,14-10-2011,6748.7,FALSE
3,55,21-10-2011,7210.28,FALSE
3,55,28-10-2011,6723.85,FALSE
3,55,04-11-2011,7263.1,FALSE
3,55,11-11-2011,14450.17,FALSE
3,55,18-11-2011,11051.2,FALSE
3,55,25-11-2011,21905,TRUE
3,55,02-12-2011,6926.44,FALSE
3,55,09-12-2011,9088.33,FALSE
3,55,16-12-2011,11265.66,FALSE
3,55,23-12-2011,16132.33,FALSE
3,55,30-12-2011,13036.78,TRUE
3,55,06-01-2012,6814.07,FALSE
3,55,13-01-2012,5024.4,FALSE
3,55,20-01-2012,4416.83,FALSE
3,55,27-01-2012,5805.3,FALSE
3,55,03-02-2012,7999.41,FALSE
3,55,10-02-2012,10904.28,TRUE
3,55,17-02-2012,10315.04,FALSE
3,55,24-02-2012,9141.42,FALSE
3,55,02-03-2012,10074.59,FALSE
3,55,09-03-2012,7355.16,FALSE
3,55,16-03-2012,7772.48,FALSE
3,55,23-03-2012,7276.2,FALSE
3,55,30-03-2012,6259.95,FALSE
3,55,06-04-2012,8177.92,FALSE
3,55,13-04-2012,7994.68,FALSE
3,55,20-04-2012,7047.55,FALSE
3,55,27-04-2012,6565.67,FALSE
3,55,04-05-2012,6495.55,FALSE
3,55,11-05-2012,6683.27,FALSE
3,55,18-05-2012,6651.88,FALSE
3,55,25-05-2012,6389.07,FALSE
3,55,01-06-2012,7560.68,FALSE
3,55,08-06-2012,7338.8,FALSE
3,55,15-06-2012,6943.59,FALSE
3,55,22-06-2012,7601.25,FALSE
3,55,29-06-2012,7787.07,FALSE
3,55,06-07-2012,7661.56,FALSE
3,55,13-07-2012,8276.72,FALSE
3,55,20-07-2012,7546.98,FALSE
3,55,27-07-2012,6954.92,FALSE
3,55,03-08-2012,7550.23,FALSE
3,55,10-08-2012,6940.51,FALSE
3,55,17-08-2012,6416.22,FALSE
3,55,24-08-2012,7104.72,FALSE
3,55,31-08-2012,9007.12,FALSE
3,55,07-09-2012,7601.44,TRUE
3,55,14-09-2012,7134.24,FALSE
3,55,21-09-2012,8100.57,FALSE
3,55,28-09-2012,5384.96,FALSE
3,55,05-10-2012,9266.28,FALSE
3,55,12-10-2012,6897.32,FALSE
3,55,19-10-2012,6086.5,FALSE
3,55,26-10-2012,6525.8,FALSE
3,56,05-02-2010,783.32,FALSE
3,56,12-02-2010,1283.65,TRUE
3,56,19-02-2010,3164.15,FALSE
3,56,26-02-2010,2382.33,FALSE
3,56,05-03-2010,3411.24,FALSE
3,56,12-03-2010,4547.06,FALSE
3,56,19-03-2010,5858.82,FALSE
3,56,26-03-2010,5253.32,FALSE
3,56,02-04-2010,7312.63,FALSE
3,56,09-04-2010,6240.01,FALSE
3,56,16-04-2010,4052.53,FALSE
3,56,23-04-2010,4401.09,FALSE
3,56,30-04-2010,2962.25,FALSE
3,56,07-05-2010,2655.44,FALSE
3,56,14-05-2010,2002.12,FALSE
3,56,21-05-2010,1853.77,FALSE
3,56,28-05-2010,1132.77,FALSE
3,56,04-06-2010,684.17,FALSE
3,56,11-06-2010,539.26,FALSE
3,56,18-06-2010,452.55,FALSE
3,56,25-06-2010,284.54,FALSE
3,56,02-07-2010,258.88,FALSE
3,56,09-07-2010,364.92,FALSE
3,56,16-07-2010,167.32,FALSE
3,56,23-07-2010,102.54,FALSE
3,56,30-07-2010,101.58,FALSE
3,56,06-08-2010,131.32,FALSE
3,56,13-08-2010,23.6,FALSE
3,56,20-08-2010,27.78,FALSE
3,56,27-08-2010,4.88,FALSE
3,56,03-09-2010,65.78,FALSE
3,56,10-09-2010,83.54,TRUE
3,56,17-09-2010,167.98,FALSE
3,56,24-09-2010,346.65,FALSE
3,56,01-10-2010,228.68,FALSE
3,56,08-10-2010,497.68,FALSE
3,56,15-10-2010,501.5,FALSE
3,56,22-10-2010,341.74,FALSE
3,56,29-10-2010,95.54,FALSE
3,56,05-11-2010,62.88,FALSE
3,56,12-11-2010,65.82,FALSE
3,56,19-11-2010,61.44,FALSE
3,56,26-11-2010,1071.94,TRUE
3,56,03-12-2010,1441.89,FALSE
3,56,10-12-2010,2176.26,FALSE
3,56,17-12-2010,673,FALSE
3,56,24-12-2010,359.09,FALSE
3,56,31-12-2010,90.87,TRUE
3,56,07-01-2011,240.29,FALSE
3,56,14-01-2011,141.86,FALSE
3,56,21-01-2011,282.78,FALSE
3,56,28-01-2011,524.94,FALSE
3,56,04-02-2011,585.61,FALSE
3,56,11-02-2011,507.6,TRUE
3,56,18-02-2011,2802.16,FALSE
3,56,25-02-2011,2111.99,FALSE
3,56,04-03-2011,4485.1,FALSE
3,56,11-03-2011,5249,FALSE
3,56,18-03-2011,5482.51,FALSE
3,56,25-03-2011,4401.71,FALSE
3,56,01-04-2011,5049.93,FALSE
3,56,08-04-2011,4854.32,FALSE
3,56,15-04-2011,3451.52,FALSE
3,56,22-04-2011,3955.22,FALSE
3,56,29-04-2011,2488.68,FALSE
3,56,06-05-2011,4102.93,FALSE
3,56,13-05-2011,3785.68,FALSE
3,56,20-05-2011,2933.76,FALSE
3,56,27-05-2011,1924.71,FALSE
3,56,03-06-2011,1173.63,FALSE
3,56,10-06-2011,834.52,FALSE
3,56,17-06-2011,916.08,FALSE
3,56,24-06-2011,449.01,FALSE
3,56,01-07-2011,521.69,FALSE
3,56,08-07-2011,415.68,FALSE
3,56,15-07-2011,153.57,FALSE
3,56,22-07-2011,240.26,FALSE
3,56,29-07-2011,355.38,FALSE
3,56,05-08-2011,340.2,FALSE
3,56,12-08-2011,439.97,FALSE
3,56,19-08-2011,576.86,FALSE
3,56,26-08-2011,326.76,FALSE
3,56,02-09-2011,432.73,FALSE
3,56,09-09-2011,597.36,TRUE
3,56,16-09-2011,436.53,FALSE
3,56,23-09-2011,509.01,FALSE
3,56,30-09-2011,1204.46,FALSE
3,56,07-10-2011,685.14,FALSE
3,56,14-10-2011,452.1,FALSE
3,56,21-10-2011,170.38,FALSE
3,56,28-10-2011,136.22,FALSE
3,56,04-11-2011,29.44,FALSE
3,56,11-11-2011,29,FALSE
3,56,18-11-2011,3.47,FALSE
3,56,25-11-2011,811.41,TRUE
3,56,02-12-2011,1440.83,FALSE
3,56,09-12-2011,1799.9,FALSE
3,56,16-12-2011,1210.24,FALSE
3,56,23-12-2011,788.62,FALSE
3,56,30-12-2011,117.89,TRUE
3,56,06-01-2012,54,FALSE
3,56,13-01-2012,365.34,FALSE
3,56,20-01-2012,243.11,FALSE
3,56,27-01-2012,377.64,FALSE
3,56,03-02-2012,1304.01,FALSE
3,56,10-02-2012,1805.08,TRUE
3,56,17-02-2012,3264.96,FALSE
3,56,24-02-2012,3163.89,FALSE
3,56,02-03-2012,4907.39,FALSE
3,56,09-03-2012,5484.49,FALSE
3,56,16-03-2012,4832.54,FALSE
3,56,23-03-2012,5080.41,FALSE
3,56,30-03-2012,5909.35,FALSE
3,56,06-04-2012,7166.15,FALSE
3,56,13-04-2012,4793.29,FALSE
3,56,20-04-2012,3074.19,FALSE
3,56,27-04-2012,2530.73,FALSE
3,56,04-05-2012,5004,FALSE
3,56,11-05-2012,3018.88,FALSE
3,56,18-05-2012,3532.94,FALSE
3,56,25-05-2012,1400.12,FALSE
3,56,01-06-2012,1255.37,FALSE
3,56,08-06-2012,1321.25,FALSE
3,56,15-06-2012,892.39,FALSE
3,56,22-06-2012,671.09,FALSE
3,56,29-06-2012,438.58,FALSE
3,56,06-07-2012,674.06,FALSE
3,56,13-07-2012,799.72,FALSE
3,56,20-07-2012,419.53,FALSE
3,56,27-07-2012,389.12,FALSE
3,56,03-08-2012,318.32,FALSE
3,56,10-08-2012,362.19,FALSE
3,56,17-08-2012,1073.99,FALSE
3,56,24-08-2012,579.47,FALSE
3,56,31-08-2012,376.03,FALSE
3,56,07-09-2012,315.94,TRUE
3,56,14-09-2012,955.77,FALSE
3,56,21-09-2012,1287.42,FALSE
3,56,28-09-2012,709.36,FALSE
3,56,05-10-2012,700.19,FALSE
3,56,12-10-2012,328.75,FALSE
3,56,19-10-2012,547.24,FALSE
3,56,26-10-2012,312.62,FALSE
3,59,05-02-2010,321.02,FALSE
3,59,12-02-2010,291.43,TRUE
3,59,19-02-2010,346.92,FALSE
3,59,26-02-2010,228.47,FALSE
3,59,05-03-2010,311.6,FALSE
3,59,12-03-2010,264.94,FALSE
3,59,19-03-2010,220.82,FALSE
3,59,26-03-2010,269.44,FALSE
3,59,02-04-2010,212.86,FALSE
3,59,09-04-2010,287.31,FALSE
3,59,16-04-2010,266.79,FALSE
3,59,23-04-2010,217.81,FALSE
3,59,30-04-2010,242.1,FALSE
3,59,07-05-2010,251.38,FALSE
3,59,14-05-2010,205.56,FALSE
3,59,21-05-2010,239.07,FALSE
3,59,28-05-2010,226,FALSE
3,59,04-06-2010,239.96,FALSE
3,59,11-06-2010,181.46,FALSE
3,59,18-06-2010,180.62,FALSE
3,59,25-06-2010,162.76,FALSE
3,59,02-07-2010,175.48,FALSE
3,59,09-07-2010,175.16,FALSE
3,59,16-07-2010,179.76,FALSE
3,59,23-07-2010,236.25,FALSE
3,59,30-07-2010,183.32,FALSE
3,59,06-08-2010,230.39,FALSE
3,59,13-08-2010,142.62,FALSE
3,59,20-08-2010,216.49,FALSE
3,59,27-08-2010,189.72,FALSE
3,59,03-09-2010,149.37,FALSE
3,59,10-09-2010,144.94,TRUE
3,59,17-09-2010,138.88,FALSE
3,59,24-09-2010,196.75,FALSE
3,59,01-10-2010,183.03,FALSE
3,59,08-10-2010,159.12,FALSE
3,59,15-10-2010,185.98,FALSE
3,59,22-10-2010,154.03,FALSE
3,59,29-10-2010,160.91,FALSE
3,59,05-11-2010,422.98,FALSE
3,59,12-11-2010,519.98,FALSE
3,59,19-11-2010,635.46,FALSE
3,59,26-11-2010,1007.99,TRUE
3,59,03-12-2010,1169.9,FALSE
3,59,10-12-2010,1779.63,FALSE
3,59,17-12-2010,2798.01,FALSE
3,59,24-12-2010,3423,FALSE
3,59,31-12-2010,1454.85,TRUE
3,59,07-01-2011,144.94,FALSE
3,59,14-01-2011,166.48,FALSE
3,59,21-01-2011,511.66,FALSE
3,59,28-01-2011,123.15,FALSE
3,59,04-02-2011,92.68,FALSE
3,59,11-02-2011,89.81,TRUE
3,59,18-02-2011,82.27,FALSE
3,59,25-02-2011,70.37,FALSE
3,59,04-03-2011,64.82,FALSE
3,59,11-03-2011,66.09,FALSE
3,59,18-03-2011,34.7,FALSE
3,59,25-03-2011,40.74,FALSE
3,59,01-04-2011,62.03,FALSE
3,59,08-04-2011,49.76,FALSE
3,59,15-04-2011,45.62,FALSE
3,59,22-04-2011,49.6,FALSE
3,59,29-04-2011,55.6,FALSE
3,59,06-05-2011,63.88,FALSE
3,59,13-05-2011,32.84,FALSE
3,59,20-05-2011,21.88,FALSE
3,59,27-05-2011,18.88,FALSE
3,59,03-06-2011,8.88,FALSE
3,59,10-06-2011,61.04,FALSE
3,59,24-06-2011,6.94,FALSE
3,59,08-07-2011,5,FALSE
3,59,15-07-2011,6.5,FALSE
3,59,22-07-2011,14.74,FALSE
3,59,29-07-2011,6.47,FALSE
3,59,05-08-2011,-4.93,FALSE
3,59,12-08-2011,25.36,FALSE
3,59,19-08-2011,20.92,FALSE
3,59,02-09-2011,19.96,FALSE
3,59,09-09-2011,29.94,TRUE
3,59,16-09-2011,47.16,FALSE
3,59,23-09-2011,19.96,FALSE
3,59,30-09-2011,41.38,FALSE
3,59,07-10-2011,49.9,FALSE
3,59,14-10-2011,91,FALSE
3,59,21-10-2011,180.08,FALSE
3,59,28-10-2011,154.96,FALSE
3,59,04-11-2011,139.96,FALSE
3,59,11-11-2011,204.94,FALSE
3,59,18-11-2011,282.8,FALSE
3,59,25-11-2011,357.8,TRUE
3,59,02-12-2011,392.44,FALSE
3,59,09-12-2011,860,FALSE
3,59,16-12-2011,1205,FALSE
3,59,23-12-2011,1700,FALSE
3,59,30-12-2011,509.19,TRUE
3,59,06-01-2012,17.52,FALSE
3,59,13-01-2012,4.5,FALSE
3,59,20-01-2012,4.5,FALSE
3,59,03-02-2012,2.84,FALSE
3,59,10-02-2012,5,TRUE
3,59,17-02-2012,9.98,FALSE
3,59,09-03-2012,7.47,FALSE
3,59,16-03-2012,10.62,FALSE
3,59,30-03-2012,9.98,FALSE
3,59,13-04-2012,9.98,FALSE
3,59,11-05-2012,9.98,FALSE
3,59,08-06-2012,24.4,FALSE
3,59,15-06-2012,20.6,FALSE
3,59,22-06-2012,7.74,FALSE
3,59,06-07-2012,7.98,FALSE
3,59,27-07-2012,7.98,FALSE
3,59,03-08-2012,7.98,FALSE
3,59,10-08-2012,23.98,FALSE
3,59,24-08-2012,-3.5,FALSE
3,59,31-08-2012,6.72,FALSE
3,59,07-09-2012,5.24,TRUE
3,59,28-09-2012,3.52,FALSE
3,59,05-10-2012,-12.97,FALSE
3,59,12-10-2012,7.98,FALSE
3,59,19-10-2012,-7.48,FALSE
3,59,26-10-2012,20,FALSE
3,60,05-02-2010,132,FALSE
3,60,12-02-2010,132,TRUE
3,60,19-02-2010,140.8,FALSE
3,60,26-02-2010,132,FALSE
3,60,05-03-2010,105.6,FALSE
3,60,12-03-2010,191.8,FALSE
3,60,19-03-2010,132,FALSE
3,60,26-03-2010,167.2,FALSE
3,60,02-04-2010,140.8,FALSE
3,60,09-04-2010,88,FALSE
3,60,16-04-2010,105.6,FALSE
3,60,23-04-2010,114.4,FALSE
3,60,30-04-2010,167.2,FALSE
3,60,07-05-2010,237.6,FALSE
3,60,14-05-2010,79.2,FALSE
3,60,21-05-2010,114.4,FALSE
3,60,28-05-2010,149.6,FALSE
3,60,04-06-2010,202.4,FALSE
3,60,11-06-2010,147.6,FALSE
3,60,18-06-2010,98.8,FALSE
3,60,25-06-2010,114.4,FALSE
3,60,02-07-2010,105.6,FALSE
3,60,09-07-2010,158.4,FALSE
3,60,16-07-2010,211.2,FALSE
3,60,23-07-2010,132,FALSE
3,60,30-07-2010,88,FALSE
3,60,06-08-2010,167.2,FALSE
3,60,13-08-2010,79.2,FALSE
3,60,20-08-2010,96.8,FALSE
3,60,27-08-2010,193.6,FALSE
3,60,03-09-2010,211.2,FALSE
3,60,10-09-2010,123.2,TRUE
3,60,17-09-2010,70.4,FALSE
3,60,24-09-2010,158.4,FALSE
3,60,01-10-2010,123.2,FALSE
3,60,08-10-2010,158.4,FALSE
3,60,15-10-2010,132,FALSE
3,60,22-10-2010,70.4,FALSE
3,60,29-10-2010,114.4,FALSE
3,60,05-11-2010,114.4,FALSE
3,60,12-11-2010,105.6,FALSE
3,60,19-11-2010,184.8,FALSE
3,60,26-11-2010,211.2,TRUE
3,60,03-12-2010,158.4,FALSE
3,60,10-12-2010,114.4,FALSE
3,60,17-12-2010,220,FALSE
3,60,24-12-2010,132,FALSE
3,60,31-12-2010,96.8,TRUE
3,60,07-01-2011,140.8,FALSE
3,60,14-01-2011,202.4,FALSE
3,60,21-01-2011,114.4,FALSE
3,60,28-01-2011,70.4,FALSE
3,60,04-02-2011,176,FALSE
3,60,11-02-2011,158.4,TRUE
3,60,18-02-2011,184.8,FALSE
3,60,25-02-2011,44,FALSE
3,60,04-03-2011,114.4,FALSE
3,60,11-03-2011,123.2,FALSE
3,60,18-03-2011,123.2,FALSE
3,60,25-03-2011,105.6,FALSE
3,60,01-04-2011,114.4,FALSE
3,60,08-04-2011,158.4,FALSE
3,60,15-04-2011,88,FALSE
3,60,22-04-2011,193.6,FALSE
3,60,29-04-2011,176,FALSE
3,60,06-05-2011,176,FALSE
3,60,13-05-2011,52.8,FALSE
3,60,20-05-2011,167.2,FALSE
3,60,27-05-2011,140.8,FALSE
3,60,03-06-2011,167.2,FALSE
3,60,10-06-2011,149.6,FALSE
3,60,17-06-2011,176,FALSE
3,60,24-06-2011,88,FALSE
3,60,01-07-2011,149.6,FALSE
3,60,08-07-2011,149.6,FALSE
3,60,15-07-2011,70.4,FALSE
3,60,22-07-2011,114.4,FALSE
3,60,29-07-2011,114.4,FALSE
3,60,05-08-2011,299.2,FALSE
3,60,12-08-2011,114.4,FALSE
3,60,19-08-2011,167.2,FALSE
3,60,26-08-2011,114.4,FALSE
3,60,02-09-2011,193.6,FALSE
3,60,09-09-2011,149.6,TRUE
3,60,16-09-2011,140.8,FALSE
3,60,23-09-2011,105.6,FALSE
3,60,30-09-2011,167.2,FALSE
3,60,07-10-2011,255.2,FALSE
3,60,14-10-2011,79.2,FALSE
3,60,21-10-2011,132,FALSE
3,60,28-10-2011,114.4,FALSE
3,60,04-11-2011,132,FALSE
3,60,11-11-2011,123.2,FALSE
3,60,18-11-2011,105.6,FALSE
3,60,25-11-2011,79.2,TRUE
3,60,02-12-2011,176,FALSE
3,60,09-12-2011,202.4,FALSE
3,60,16-12-2011,114.4,FALSE
3,60,23-12-2011,167.2,FALSE
3,60,30-12-2011,114.4,TRUE
3,60,06-01-2012,158.4,FALSE
3,60,13-01-2012,140.8,FALSE
3,60,20-01-2012,114.4,FALSE
3,60,27-01-2012,123.2,FALSE
3,60,03-02-2012,123.2,FALSE
3,60,10-02-2012,167.2,TRUE
3,60,17-02-2012,108,FALSE
3,60,24-02-2012,144,FALSE
3,60,02-03-2012,54,FALSE
3,60,09-03-2012,189,FALSE
3,60,16-03-2012,108,FALSE
3,60,23-03-2012,90,FALSE
3,60,30-03-2012,90,FALSE
3,60,06-04-2012,216,FALSE
3,60,13-04-2012,72,FALSE
3,60,20-04-2012,198,FALSE
3,60,27-04-2012,153,FALSE
3,60,04-05-2012,198,FALSE
3,60,11-05-2012,198,FALSE
3,60,18-05-2012,108,FALSE
3,60,25-05-2012,81,FALSE
3,60,01-06-2012,126,FALSE
3,60,08-06-2012,153,FALSE
3,60,15-06-2012,72,FALSE
3,60,22-06-2012,135,FALSE
3,60,29-06-2012,135,FALSE
3,60,06-07-2012,180,FALSE
3,60,13-07-2012,135,FALSE
3,60,20-07-2012,198,FALSE
3,60,27-07-2012,90,FALSE
3,60,03-08-2012,216,FALSE
3,60,10-08-2012,63,FALSE
3,60,17-08-2012,108,FALSE
3,60,24-08-2012,144,FALSE
3,60,31-08-2012,144,FALSE
3,60,07-09-2012,153,TRUE
3,60,14-09-2012,126,FALSE
3,60,21-09-2012,162,FALSE
3,60,28-09-2012,216,FALSE
3,60,05-10-2012,153,FALSE
3,60,12-10-2012,117,FALSE
3,60,19-10-2012,90,FALSE
3,60,26-10-2012,126,FALSE
3,67,05-02-2010,1824.2,FALSE
3,67,12-02-2010,3670.03,TRUE
3,67,19-02-2010,2693.7,FALSE
3,67,26-02-2010,1917.8,FALSE
3,67,05-03-2010,1383.15,FALSE
3,67,12-03-2010,1547.78,FALSE
3,67,19-03-2010,1284.74,FALSE
3,67,26-03-2010,1555.75,FALSE
3,67,02-04-2010,1806.94,FALSE
3,67,09-04-2010,1385.8,FALSE
3,67,16-04-2010,1349.53,FALSE
3,67,23-04-2010,1782.2,FALSE
3,67,30-04-2010,1843.56,FALSE
3,67,07-05-2010,4521.07,FALSE
3,67,14-05-2010,5236.82,FALSE
3,67,21-05-2010,2097.4,FALSE
3,67,28-05-2010,2431,FALSE
3,67,04-06-2010,2837.14,FALSE
3,67,11-06-2010,2672.54,FALSE
3,67,18-06-2010,2527,FALSE
3,67,25-06-2010,2853.1,FALSE
3,67,02-07-2010,1336.38,FALSE
3,67,09-07-2010,1327.12,FALSE
3,67,16-07-2010,1335.99,FALSE
3,67,23-07-2010,1082.76,FALSE
3,67,30-07-2010,1100.03,FALSE
3,67,06-08-2010,1438.98,FALSE
3,67,13-08-2010,1271.36,FALSE
3,67,20-08-2010,1256.75,FALSE
3,67,27-08-2010,1257.75,FALSE
3,67,03-09-2010,1218.37,FALSE
3,67,10-09-2010,1268.75,TRUE
3,67,17-09-2010,1663.2,FALSE
3,67,24-09-2010,1615.08,FALSE
3,67,01-10-2010,1653.94,FALSE
3,67,08-10-2010,1740.09,FALSE
3,67,15-10-2010,1888.26,FALSE
3,67,22-10-2010,2037.88,FALSE
3,67,29-10-2010,2282.69,FALSE
3,67,05-11-2010,2784.65,FALSE
3,67,12-11-2010,1687.49,FALSE
3,67,19-11-2010,2139.09,FALSE
3,67,26-11-2010,1655.97,TRUE
3,67,03-12-2010,2154.08,FALSE
3,67,10-12-2010,2266.43,FALSE
3,67,17-12-2010,3455.78,FALSE
3,67,24-12-2010,4805.13,FALSE
3,67,31-12-2010,2046.01,TRUE
3,67,07-01-2011,805.69,FALSE
3,67,14-01-2011,961.24,FALSE
3,67,21-01-2011,1320.56,FALSE
3,67,28-01-2011,1778.9,FALSE
3,67,04-02-2011,1714.31,FALSE
3,67,11-02-2011,2837.06,TRUE
3,67,18-02-2011,3384.63,FALSE
3,67,25-02-2011,1587.21,FALSE
3,67,04-03-2011,1498.84,FALSE
3,67,11-03-2011,1489.05,FALSE
3,67,18-03-2011,1825.02,FALSE
3,67,25-03-2011,1424.65,FALSE
3,67,01-04-2011,1791.69,FALSE
3,67,08-04-2011,1653.69,FALSE
3,67,15-04-2011,1772.37,FALSE
3,67,22-04-2011,2185.13,FALSE
3,67,29-04-2011,2235.58,FALSE
3,67,06-05-2011,4910.92,FALSE
3,67,13-05-2011,5299.59,FALSE
3,67,20-05-2011,1745.31,FALSE
3,67,27-05-2011,1728.02,FALSE
3,67,03-06-2011,2966.19,FALSE
3,67,10-06-2011,2059.5,FALSE
3,67,17-06-2011,2595.08,FALSE
3,67,24-06-2011,2753.66,FALSE
3,67,01-07-2011,1679.34,FALSE
3,67,08-07-2011,1384.99,FALSE
3,67,15-07-2011,1409.59,FALSE
3,67,22-07-2011,1222.14,FALSE
3,67,29-07-2011,1416.11,FALSE
3,67,05-08-2011,1485.04,FALSE
3,67,12-08-2011,1372.87,FALSE
3,67,19-08-2011,1414.58,FALSE
3,67,26-08-2011,974.44,FALSE
3,67,02-09-2011,1674.59,FALSE
3,67,09-09-2011,1445.11,TRUE
3,67,16-09-2011,1372.4,FALSE
3,67,23-09-2011,1839.54,FALSE
3,67,30-09-2011,2040.47,FALSE
3,67,07-10-2011,1631.69,FALSE
3,67,14-10-2011,1785.47,FALSE
3,67,21-10-2011,1932.54,FALSE
3,67,28-10-2011,2250.05,FALSE
3,67,04-11-2011,2508.54,FALSE
3,67,11-11-2011,1851.25,FALSE
3,67,18-11-2011,1983.6,FALSE
3,67,25-11-2011,2109.72,TRUE
3,67,02-12-2011,1628.51,FALSE
3,67,09-12-2011,2219.75,FALSE
3,67,16-12-2011,3385.31,FALSE
3,67,23-12-2011,4938.22,FALSE
3,67,30-12-2011,3099.88,TRUE
3,67,06-01-2012,2082.85,FALSE
3,67,13-01-2012,1333.67,FALSE
3,67,20-01-2012,1537.76,FALSE
3,67,27-01-2012,1528.88,FALSE
3,67,03-02-2012,2163.36,FALSE
3,67,10-02-2012,2938.61,TRUE
3,67,17-02-2012,5006.2,FALSE
3,67,24-02-2012,1428.56,FALSE
3,67,02-03-2012,1078.46,FALSE
3,67,09-03-2012,1239.25,FALSE
